72078071 11 11 0 2
68041415 11 12 1 0
65131232 11 12 0 1
72073831 11 12 0 1
65129073 11 12 0 2
72078877 11 12 0 2
65131635 11 13 0 1
72074234 11 13 0 1
65129132 11 13 0 2
72078936 11 13 0 2
68041526 11 14 0 0
65131179 11 14 1 1
72073778 11 14 1 1
65128357 11 14 1 2
72078161 11 14 1 2
68041629 11 15 0 0
68042969 11 16 1 0
68041580 11 17 1 0
65131082 11 18 1 1
72073681 11 18 1 1
65128948 11 18 1 2
72078752 11 18 1 2
68041726 11 21 0 0
68042935 11 21 0 0
68041334 11 22 1 0
68041416 11 24 1 0
68041835 11 26 1 0
68042314 11 26 0 0
68041630 11 27 0 0
65131268 11 27 0 1
72073867 11 27 0 1
65129074 11 27 0 2
72078878 11 27 0 2
68041527 11 29 0 0
68041581 11 29 1 0
65131223 11 29 1 1
72073822 11 29 1 1
65128358 11 29 1 2
65128557 11 29 1 2
72078162 11 29 1 2
72078361 11 29 1 2
65131828 11 30 0 1
72074427 11 30 0 1
68043000 11 31 1 0
68041727 11 33 0 0
68043037 11 34 0 0
65131018 11 35 1 1
72073617 11 35 1 1
68041417 11 36 1 0
68041335 11 37 1 0
65131005 11 37 0 1
72073604 11 37 0 1
65128591 11 37 0 2
72078395 11 37 0 2
68041631 11 39 0 0
65131625 11 39 1 1
72074224 11 39 1 1
65128359 11 39 1 2
72078163 11 39 1 2
65132308 11 40 1 1
72074907 11 40 1 1
65128303 11 40 1 2
72078107 11 40 1 2
68041582 11 41 1 0
68041837 11 41 1 0
68042315 11 41 0 0
65131087 11 41 0 1
72073686 11 41 0 1
65128268 11 41 0 2
72078072 11 41 0 2
65131152 11 42 0 1
72073751 11 42 0 1
65129075 11 42 0 2
72078879 11 42 0 2
65131611 11 43 0 1
72074210 11 43 0 1
65129133 11 43 0 2
72078937 11 43 0 2
68041528 11 44 0 0
65131272 11 44 1 1
72073871 11 44 1 1
65128360 11 44 1 2
72078164 11 44 1 2
68041728 11 45 0 0
65131682 11 45 0 1
72074281 11 45 0 1
65128526 11 45 0 2
72078330 11 45 0 2
68042970 11 46 1 0
68041418 11 48 1 0
65131096 11 48 1 1
72073695 11 48 1 1
65128949 11 48 1 2
72078753 11 48 1 2
68041632 11 51 0 0
68042930 11 51 0 0
68041336 11 52 1 0
68041583 11 53 1 0
68041839 11 56 1 0
68042316 11 56 0 0
68041729 11 57 0 0
65131248 11 57 0 1
72073847 11 57 0 1
65129076 11 57 0 2
72078880 11 57 0 2
68041529 11 59 0 0
65131133 11 59 1 1
72073732 11 59 1 1
65128361 11 59 1 2
65128558 11 59 1 2
72078165 11 59 1 2
72078362 11 59 1 2
68041419 12 0 1 0
65128625 12 0 0 2
72078429 12 0 0 2
68043006 12 1 1 0
68041633 12 3 0 0
68043033 12 4 0 0
68041584 12 5 1 0
65131039 12 5 1 1
72073638 12 5 1 1
68041337 12 7 1 0
68041730 12 9 0 0
65131592 12 9 1 1
72074191 12 9 1 1
65128362 12 9 1 2
72078166 12 9 1 2
65132730 12 10 1 1
72075329 12 10 1 1
68041841 12 11 1 0
68042317 12 11 0 0
65131113 12 11 0 1
72073712 12 11 0 1
65128269 12 11 0 2
72078073 12 11 0 2
68041420 12 12 1 0
65131029 12 12 0 1
65131200 12 12 0 1
72073628 12 12 0 1
72073799 12 12 0 1
65128593 12 12 0 2
65129077 12 12 0 2
72078397 12 12 0 2
72078881 12 12 0 2
65131568 12 13 0 1
72074167 12 13 0 1
65129134 12 13 0 2
72078938 12 13 0 2
68041530 12 14 0 0
65131256 12 14 1 1
72073855 12 14 1 1
65128363 12 14 1 2
72078167 12 14 1 2
68041634 12 15 0 0
68042961 12 16 1 0
68041585 12 17 1 0
65131068 12 18 1 1
72073667 12 18 1 1
65128950 12 18 1 2
72078754 12 18 1 2
68041731 12 21 0 0
68042931 12 21 0 0
68041338 12 22 1 0
68041421 12 24 1 0
68041843 12 26 1 0
68042318 12 26 0 0
68041635 12 27 0 0
65131243 12 27 0 1
72073842 12 27 0 1
65129078 12 27 0 2
72078882 12 27 0 2
68041531 12 29 0 0
68041586 12 29 1 0
65131196 12 29 1 1
72073795 12 29 1 1
65128364 12 29 1 2
65128560 12 29 1 2
72078168 12 29 1 2
72078364 12 29 1 2
65132194 12 30 0 1
72074793 12 30 0 1
68043005 12 31 1 0
68041732 12 33 0 0
68043040 12 34 0 0
65130999 12 35 1 1
72073598 12 35 1 1
68041422 12 36 1 0
68041339 12 37 1 0
65131023 12 37 0 1
72073622 12 37 0 1
65128594 12 37 0 2
72078398 12 37 0 2
68041636 12 39 0 0
65131574 12 39 1 1
72074173 12 39 1 1
65128365 12 39 1 2
72078169 12 39 1 2
65132700 12 40 1 1
72075299 12 40 1 1
68041587 12 41 1 0
68041845 12 41 1 0
68042319 12 41 0 0
65131074 12 41 0 1
72073673 12 41 0 1
65128270 12 41 0 2
72078074 12 41 0 2
65131129 12 42 0 1
72073728 12 42 0 1
65129079 12 42 0 2
72078883 12 42 0 2
65131634 12 43 0 1
72074233 12 43 0 1
65129135 12 43 0 2
72078939 12 43 0 2
68041532 12 44 0 0
65131250 12 44 1 1
72073849 12 44 1 1
65128366 12 44 1 2
72078170 12 44 1 2
68041733 12 45 0 0
65131758 12 45 0 1
72074357 12 45 0 1
68042973 12 46 1 0
68041423 12 48 1 0
65131080 12 48 1 1
72073679 12 48 1 1
65128952 12 48 1 2
72078756 12 48 1 2
68041637 12 51 0 0
68042926 12 51 0 0
68041340 12 52 1 0
68041588 12 53 1 0
68041847 12 56 1 0
68042320 12 56 0 0
68041734 12 57 0 0
65131169 12 57 0 1
72073768 12 57 0 1
65129080 12 57 0 2
72078884 12 57 0 2
68041533 12 59 0 0
65131233 12 59 1 1
72073832 12 59 1 1
65128367 12 59 1 2
65128561 12 59 1 2
72078171 12 59 1 2
72078365 12 59 1 2
68041424 13 0 1 0
68043007 13 1 1 0
68041638 13 3 0 0
68043032 13 4 0 0
68041589 13 5 1 0
65131003 13 5 1 1
72073602 13 5 1 1
68041341 13 7 1 0
65131030 13 7 0 1
72073629 13 7 0 1
65128595 13 7 0 2
72078399 13 7 0 2
68041735 13 9 0 0
65131629 13 9 1 1
72074228 13 9 1 1
65128306 13 9 1 2
65128368 13 9 1 2
72078110 13 9 1 2
72078172 13 9 1 2
65131888 13 10 1 1
72074487 13 10 1 1
68041849 13 11 1 0
68042321 13 11 0 0
65131127 13 11 0 1
72073726 13 11 0 1
65128271 13 11 0 2
72078075 13 11 0 2
68041425 13 12 1 0
65131177 13 12 0 1
72073776 13 12 0 1
65129081 13 12 0 2
72078885 13 12 0 2
65131614 13 13 0 1
72074213 13 13 0 1
65129136 13 13 0 2
72078940 13 13 0 2
68041534 13 14 0 0
65131162 13 14 1 1
72073761 13 14 1 1
65128369 13 14 1 2
72078173 13 14 1 2
68041639 13 15 0 0
68042971 13 16 1 0
68041590 13 17 1 0
65131112 13 18 1 1
72073711 13 18 1 1
65128953 13 18 1 2
72078757 13 18 1 2
68041736 13 21 0 0
68042932 13 21 0 0
68041342 13 22 1 0
68041426 13 24 1 0
68041851 13 26 1 0
68042322 13 26 0 0
68041640 13 27 0 0
65131215 13 27 0 1
72073814 13 27 0 1
65129082 13 27 0 2
72078886 13 27 0 2
68041535 13 29 0 0
68041591 13 29 1 0
65131156 13 29 1 1
72073755 13 29 1 1
65128370 13 29 1 2
65128562 13 29 1 2
72078174 13 29 1 2
72078366 13 29 1 2
65131978 13 30 0 1
72074577 13 30 0 1
68042999 13 31 1 0
68041737 13 33 0 0
68043048 13 34 0 0
65131019 13 35 1 1
72073618 13 35 1 1
68041427 13 36 1 0
68041343 13 37 1 0
65131046 13 37 0 1
72073645 13 37 0 1
65128596 13 37 0 2
72078400 13 37 0 2
68041641 13 39 0 0
65131594 13 39 1 1
72074193 13 39 1 1
65128371 13 39 1 2
72078175 13 39 1 2
65131957 13 40 1 1
72074556 13 40 1 1
65128309 13 40 1 2
72078113 13 40 1 2
68041592 13 41 1 0
68041853 13 41 1 0
68042323 13 41 0 0
65131064 13 41 0 1
72073663 13 41 0 1
65128272 13 41 0 2
72078076 13 41 0 2
65131269 13 42 0 1
72073868 13 42 0 1
65129083 13 42 0 2
72078887 13 42 0 2
65131572 13 43 0 1
72074171 13 43 0 1
65129137 13 43 0 2
72078941 13 43 0 2
68041536 13 44 0 0
65131221 13 44 1 1
72073820 13 44 1 1
65128372 13 44 1 2
72078176 13 44 1 2
68041738 13 45 0 0
65132305 13 45 0 1
72074904 13 45 0 1
65128530 13 45 0 2
72078334 13 45 0 2
68042976 13 46 1 0
68041428 13 48 1 0
65131071 13 48 1 1
72073670 13 48 1 1
65128954 13 48 1 2
72078758 13 48 1 2
68041642 13 51 0 0
68042945 13 51 0 0
68041344 13 52 1 0
68041593 13 53 1 0
68041855 13 56 1 0
68042324 13 56 0 0
68041739 13 57 0 0
65131144 13 57 0 1
72073743 13 57 0 1
65129084 13 57 0 2
72078888 13 57 0 2
68041537 13 59 0 0
65131208 13 59 1 1
72073807 13 59 1 1
65128373 13 59 1 2
65128564 13 59 1 2
72078177 13 59 1 2
72078368 13 59 1 2
68041429 14 0 1 0
65128629 14 0 0 2
72078433 14 0 0 2
68043009 14 1 1 0
68041643 14 3 0 0
68043049 14 4 0 0
68041594 14 5 1 0
65131020 14 5 1 1
72073619 14 5 1 1
68041345 14 7 1 0
65130992 14 7 0 1
72073591 14 7 0 1
65128598 14 7 0 2
72078402 14 7 0 2
68041740 14 9 0 0
65131571 14 9 1 1
72074170 14 9 1 1
65128374 14 9 1 2
72078178 14 9 1 2
65132731 14 10 1 1
72075330 14 10 1 1
68041857 14 11 1 0
68042325 14 11 0 0
65131085 14 11 0 1
72073684 14 11 0 1
65128273 14 11 0 2
72078077 14 11 0 2
68041430 14 12 1 0
65131253 14 12 0 1
72073852 14 12 0 1
65129085 14 12 0 2
72078889 14 12 0 2
65131631 14 13 0 1
72074230 14 13 0 1
65129138 14 13 0 2
72078942 14 13 0 2
68041538 14 14 0 0
65131132 14 14 1 1
72073731 14 14 1 1
65128375 14 14 1 2
72078179 14 14 1 2
68041644 14 15 0 0
68042974 14 16 1 0
68041595 14 17 1 0
65131100 14 18 1 1
72073699 14 18 1 1
65128955 14 18 1 2
72078759 14 18 1 2
68041741 14 21 0 0
68042936 14 21 0 0
68041346 14 22 1 0
68041431 14 24 1 0
68041859 14 26 1 0
68042326 14 26 0 0
68041645 14 27 0 0
65131191 14 27 0 1
72073790 14 27 0 1
65129086 14 27 0 2
72078890 14 27 0 2
68041539 14 29 0 0
65131150 14 29 1 1
72073749 14 29 1 1
65128376 14 29 1 2
65128565 14 29 1 2
72078180 14 29 1 2
72078369 14 29 1 2
68041596 14 30 1 0
65132697 14 30 0 1
72075296 14 30 0 1
68042990 14 31 1 0
68041742 14 34 0 0
68043041 14 35 0 0
65131021 14 35 1 1
72073620 14 35 1 1
68041432 14 36 1 0
68041347 14 37 1 0
65131006 14 37 0 1
72073605 14 37 0 1
65128599 14 37 0 2
72078403 14 37 0 2
65131622 14 39 1 1
72074221 14 39 1 1
65128377 14 39 1 2
72078181 14 39 1 2
65132701 14 40 1 1
72075300 14 40 1 1
68041861 14 41 1 0
65131115 14 41 0 1
72073714 14 41 0 1
